SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	PolysemyByFamily	DerivationByFamily
Zalizniak-2024-4583-2284	priest (Christianity)	Zalizniak-2024-4583-610	common bullfinch	0	1
Zalizniak-2024-4583-2284	priest (Christianity)	Zalizniak-2024-4583-1586	king (a playing card)	2	0
Zalizniak-2024-4583-2284	priest (Christianity)	Zalizniak-2024-4583-861	dung-beetle	1	0
Zalizniak-2024-4583-2288	princess	Zalizniak-2024-4583-370	bride	1	0
Zalizniak-2024-4583-2296	promise (n.)	Zalizniak-2024-4583-4493	will (legal document)	2	0
Zalizniak-2024-4583-2300	property, possessions	Zalizniak-2024-4583-476	cattle	1	0
Zalizniak-2024-4583-2301	prophet	Zalizniak-2024-4583-1760	mantis	1	1
Zalizniak-2024-4583-2312	pumpkin	Zalizniak-2024-4583-1808	melon (Cucumis melo)	1	0
Zalizniak-2024-4583-2312	pumpkin	Zalizniak-2024-4583-4432	water-melon (Cucurbita citrullus)	1	0
Zalizniak-2024-4583-2312	pumpkin	Zalizniak-2024-4583-1333	head	2	0
Zalizniak-2024-4583-2312	pumpkin	Zalizniak-2024-4583-4374	vegetable marrow	0	1
Zalizniak-2024-4583-2312	pumpkin	Zalizniak-2024-4583-789	diamonds (in cards)	1	0
Zalizniak-2024-4583-2317	puppy (of a dog)	Zalizniak-2024-4583-1502	inexperienced	1	0
Zalizniak-2024-4583-2317	puppy (of a dog)	Zalizniak-2024-4583-572	clove (of a garlic)	1	0
Zalizniak-2024-4583-2318	pure	Zalizniak-2024-4583-1204	genuine, true	2	0
Zalizniak-2024-4583-2318	pure	Zalizniak-2024-4583-1514	innocent	2	1
Zalizniak-2024-4583-2318	pure	Zalizniak-2024-4583-1141	frank	2	0
Zalizniak-2024-4583-2318	pure	Zalizniak-2024-4583-1240	good	2	0
Zalizniak-2024-4583-2318	pure	Zalizniak-2024-4583-1395	honest	3	0
Zalizniak-2024-4583-2318	pure	Zalizniak-2024-4583-1944	naked, bare	1	0
Zalizniak-2024-4583-2318	pure	Zalizniak-2024-4583-667	correct (adj.)	1	0
Zalizniak-2024-4583-2318	pure	Zalizniak-2024-4583-1449	husband	1	0
Zalizniak-2024-4583-2321	push button	Zalizniak-2024-4583-397	bulb (of plant)	1	0
Zalizniak-2024-4583-2324	quarrel	Zalizniak-2024-4583-1939	noise	1	0
Zalizniak-2024-4583-2325	queen	Zalizniak-2024-4583-4482	wife	1	0
Zalizniak-2024-4583-2325	queen	Zalizniak-2024-4583-2327	queen (playing card)	1	0
Zalizniak-2024-4583-2329	queen, princess	Zalizniak-2024-4583-370	bride	3	0
Zalizniak-2024-4583-2331	quick	Zalizniak-2024-4583-2662	skilful, dexterous	1	1
Zalizniak-2024-4583-2331	quick	Zalizniak-2024-4583-1519	insolent	0	1
Zalizniak-2024-4583-2331	quick	Zalizniak-2024-4583-561	clever	2	0
Zalizniak-2024-4583-2331	quick	Zalizniak-2024-4583-995	falcon	1	0
Zalizniak-2024-4583-2331	quick	Zalizniak-2024-4583-1240	good	1	0
Zalizniak-2024-4583-2331	quick	Zalizniak-2024-4583-2732	soon	2	1
Zalizniak-2024-4583-2331	quick	Zalizniak-2024-4583-2931	swift (bird)	1	0
Zalizniak-2024-4583-2332	quiet (vs. loud)	Zalizniak-2024-4583-2685	slow (adj.)	2	0
Zalizniak-2024-4583-2332	quiet (vs. loud)	Zalizniak-2024-4583-439	calm	1	0
Zalizniak-2024-4583-2332	quiet (vs. loud)	Zalizniak-2024-4583-2548	secret; covert	1	1
Zalizniak-2024-4583-2339	religious festival	Zalizniak-2024-4583-140	August	1	1
Zalizniak-2024-4583-2340	rural foot-wear	Zalizniak-2024-4583-1113	fool	1	0
Zalizniak-2024-4583-2341	rabid	Zalizniak-2024-4583-1515	insane	1	0
Zalizniak-2024-4583-2343	race, ethnos	Zalizniak-2024-4583-2814	state (sovereign polity)	1	0
Zalizniak-2024-4583-2345	radish	Zalizniak-2024-4583-1422	horseradish	0	1
Zalizniak-2024-4583-2347	radius (geometry)	Zalizniak-2024-4583-2346	radius (bone)	2	0
Zalizniak-2024-4583-2349	rag, duster	Zalizniak-2024-4583-426	clothes	1	0
Zalizniak-2024-4583-2349	rag, duster	Zalizniak-2024-4583-4476	whore	2	0
Zalizniak-2024-4583-2349	rag, duster	Zalizniak-2024-4583-2771	spineless person	1	0
Zalizniak-2024-4583-2349	rag, duster	Zalizniak-2024-4583-2485	sail (n.)	2	0
Zalizniak-2024-4583-2351	rain	Zalizniak-2024-4583-2311	puffball	0	1
Zalizniak-2024-4583-2351	rain	Zalizniak-2024-4583-883	earthworm	0	3
Zalizniak-2024-4583-2351	rain	Zalizniak-2024-4583-4316	umbrella	1	2
Zalizniak-2024-4583-2351	rain	Zalizniak-2024-4583-1762	many, much	1	0
Zalizniak-2024-4583-2351	rain	Zalizniak-2024-4583-2038	October	0	1
Zalizniak-2024-4583-2352	rainbow	Zalizniak-2024-4583-1536	iris (anatomy)	1	3
Zalizniak-2024-4583-2352	rainbow	Zalizniak-2024-4583-4537	Xenopeltis unicolor	0	1
Zalizniak-2024-4583-2356	ram	Zalizniak-2024-4583-215	battering-ram	1	1
Zalizniak-2024-4583-2356	ram	Zalizniak-2024-4583-112	Aries	4	0
Zalizniak-2024-4583-2359	rare	Zalizniak-2024-4583-967	expensive	1	0
Zalizniak-2024-4583-2361	raspberry	Zalizniak-2024-4583-298	blackberry	0	2
Zalizniak-2024-4583-2362	rat	Zalizniak-2024-4583-1911	mouse	0	1
Zalizniak-2024-4583-2362	rat	Zalizniak-2024-4583-3007	thief	1	0
Zalizniak-2024-4583-2364	raven	Zalizniak-2024-4583-709	crow	0	1
Zalizniak-2024-4583-2364	raven	Zalizniak-2024-4583-2425	rook	1	0
Zalizniak-2024-4583-2364	raven	Zalizniak-2024-4583-387	brown meagre	1	1
Zalizniak-2024-4583-2364	raven	Zalizniak-2024-4583-2188	pickaxe	1	0
Zalizniak-2024-4583-2366	raw	Zalizniak-2024-4583-999	false, wrong	1	0
Zalizniak-2024-4583-2366	raw	Zalizniak-2024-4583-2448	rude, impolite	4	0
Zalizniak-2024-4583-2366	raw	Zalizniak-2024-4583-1502	inexperienced	2	0
Zalizniak-2024-4583-2366	raw	Zalizniak-2024-4583-2368	raw material	0	3
Zalizniak-2024-4583-2366	raw	Zalizniak-2024-4583-1479	impossible	1	0
Zalizniak-2024-4583-2369	ray	Zalizniak-2024-4583-2347	radius (geometry)	2	0
Zalizniak-2024-4583-2369	ray	Zalizniak-2024-4583-1672	lightning	1	0
Zalizniak-2024-4583-2369	ray	Zalizniak-2024-4583-2346	radius (bone)	0	1
Zalizniak-2024-4583-2370	ready	Zalizniak-2024-4583-925	enough	2	0
Zalizniak-2024-4583-2370	ready	Zalizniak-2024-4583-2331	quick	1	0
Zalizniak-2024-4583-2370	ready	Zalizniak-2024-4583-2732	soon	1	0
Zalizniak-2024-4583-2370	ready	Zalizniak-2024-4583-60	almost	1	1
Zalizniak-2024-4583-2371	rear	Zalizniak-2024-4583-1620	last	2	0
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-228	beautiful	1	0
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-313	blood	0	2
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-733	disease	1	0
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-1233	gold	1	2
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-83	angry	2	0
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-2407	rich	1	0
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-1944	naked, bare	1	0
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-1980	newborn baby	4	5
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-121	arterial (blood)	0	1
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-4553	yolk	0	1
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-1105	fly agaric (Amanita muscaria)	1	0
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-1334	heading, title	1	0
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-655	copper	0	1
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-610	common bullfinch	0	2
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-621	common redstart	0	2
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-2713	socialist or communist	4	0
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-1137	fox (Vulpes vulpes)	0	1
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-3689	to light, to kindle (the fire)	1	0
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-1775	Mars	2	2
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-1344	hearts (in cards)	1	1
Zalizniak-2024-4583-2375	red	Zalizniak-2024-4583-4385	very	1	0
Zalizniak-2024-4583-2378	reed	Zalizniak-2024-4583-2165	penis	1	0
Zalizniak-2024-4583-2378	reed	Zalizniak-2024-4583-2379	reed (in loom)	1	0
Zalizniak-2024-4583-2383	reindeer calf	Zalizniak-2024-4583-1787	May	0	1
Zalizniak-2024-4583-2391	resin, tar	Zalizniak-2024-4583-1356	hell	1	0
Zalizniak-2024-4583-2392	respect (n.)	Zalizniak-2024-4583-2384	relation, connection	0	2
Zalizniak-2024-4583-2393	respected, venerable	Zalizniak-2024-4583-271	big	1	0
Zalizniak-2024-4583-2396	resurrection	Zalizniak-2024-4583-2900	Sunday	1	1
Zalizniak-2024-4583-2400	rhinoceros	Zalizniak-2024-4583-2963	tank (armour)	1	0
Zalizniak-2024-4583-2400	rhinoceros	Zalizniak-2024-4583-2967	tapir	1	0
Zalizniak-2024-4583-2400	rhinoceros	Zalizniak-2024-4583-1385	hippopotamus	0	1
Zalizniak-2024-4583-2400	rhinoceros	Zalizniak-2024-4583-1953	narwhal (Monodon monoceros);	0	1
Zalizniak-2024-4583-2402	rhombus	Zalizniak-2024-4583-789	diamonds (in cards)	1	1
Zalizniak-2024-4583-2404	rib	Zalizniak-2024-4583-2405	rib (part of a ship’s framework)	1	0
Zalizniak-2024-4583-2404	rib	Zalizniak-2024-4583-2379	reed (in loom)	1	0
Zalizniak-2024-4583-2404	rib	Zalizniak-2024-4583-2636	side (n.)	1	0
Zalizniak-2024-4583-2404	rib	Zalizniak-2024-4583-1450	husband / wife	1	0
Zalizniak-2024-4583-2406	rice	Zalizniak-2024-4583-1112	food	2	0
Zalizniak-2024-4583-2407	rich	Zalizniak-2024-4583-1762	many, much	2	0
Zalizniak-2024-4583-2409	ridgepole	Zalizniak-2024-4583-1831	middle finger	1	1
Zalizniak-2024-4583-2412	right (vs. left)	Zalizniak-2024-4583-631	competent	1	0
Zalizniak-2024-4583-2412	right (vs. left)	Zalizniak-2024-4583-2744	South	3	0
Zalizniak-2024-4583-2412	right (vs. left)	Zalizniak-2024-4583-1395	honest	1	0
Zalizniak-2024-4583-2412	right (vs. left)	Zalizniak-2024-4583-1694	liver	0	1
Zalizniak-2024-4583-2412	right (vs. left)	Zalizniak-2024-4583-266	best	1	0
Zalizniak-2024-4583-2412	right (vs. left)	Zalizniak-2024-4583-2411	right (political)	2	2
Zalizniak-2024-4583-2415	river	Zalizniak-2024-4583-2365	ravine	1	0
Zalizniak-2024-4583-2415	river	Zalizniak-2024-4583-1837	Milky Way	1	0
Zalizniak-2024-4583-2415	river	Zalizniak-2024-4583-2082	osprey (Pandion haliaёtus)	0	1
Zalizniak-2024-4583-2415	river	Zalizniak-2024-4583-2086	otter (Lutra lutra)	0	2
Zalizniak-2024-4583-2417	road	Zalizniak-2024-4583-1759	manner, way	4	2
Zalizniak-2024-4583-2417	road	Zalizniak-2024-4583-1837	Milky Way	1	3
Zalizniak-2024-4583-2417	road	Zalizniak-2024-4583-2222	plantain (Plantago)	0	2
Zalizniak-2024-4583-2417	road	Zalizniak-2024-4583-1793	meaning, sense	1	0
Zalizniak-2024-4583-2417	road	Zalizniak-2024-4583-2452	rule, regulations	1	0
Zalizniak-2024-4583-2420	rock, crag, cliff	Zalizniak-2024-4583-889	echo	0	1
Zalizniak-2024-4583-2420	rock, crag, cliff	Zalizniak-2024-4583-446	cancer (disease)	0	1
Zalizniak-2024-4583-2423	Romani	Zalizniak-2024-4583-3076	to ask (for)	1	1
Zalizniak-2024-4583-2423	Romani	Zalizniak-2024-4583-3332	to deceive	1	0
Zalizniak-2024-4583-2423	Romani	Zalizniak-2024-4583-3779	to nomadize	1	1
Zalizniak-2024-4583-2423	Romani	Zalizniak-2024-4583-4058	to steal	0	1
Zalizniak-2024-4583-2424	roof	Zalizniak-2024-4583-1463	icicle	0	1
Zalizniak-2024-4583-2425	rook	Zalizniak-2024-4583-1767	March	1	0
Zalizniak-2024-4583-2427	room	Zalizniak-2024-4583-1431	house	1	0
Zalizniak-2024-4583-2427	room	Zalizniak-2024-4583-488	cell (of honeycomb)	1	0
Zalizniak-2024-4583-2427	room	Zalizniak-2024-4583-486	cell (in biology)	2	1
Zalizniak-2024-4583-2427	room	Zalizniak-2024-4583-434	cage	0	1
Zalizniak-2024-4583-2428	rooster	Zalizniak-2024-4583-585	cock (of a gun)	3	1
Zalizniak-2024-4583-2428	rooster	Zalizniak-2024-4583-2165	penis	3	0
Zalizniak-2024-4583-2428	rooster	Zalizniak-2024-4583-504	chanterelle	1	3
Zalizniak-2024-4583-2428	rooster	Zalizniak-2024-4583-401	bully	3	0
Zalizniak-2024-4583-2428	rooster	Zalizniak-2024-4583-359	brave person	2	0
Zalizniak-2024-4583-2428	rooster	Zalizniak-2024-4583-1399	honey mushroom (Armillaria mellea)	1	0
Zalizniak-2024-4583-2428	rooster	Zalizniak-2024-4583-2966	tap, faucet	1	0
Zalizniak-2024-4583-2428	rooster	Zalizniak-2024-4583-697	crested lark	0	1
Zalizniak-2024-4583-2428	rooster	Zalizniak-2024-4583-4277	trigger (of a gun)	1	1
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-314	blood vessel	1	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-207	basis	6	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-2079	origin	4	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-1907	mountain foot	3	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-1724	lower part	1	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-675	courage	1	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-367	breed	2	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-1002	family	1	1
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-76	ancestor	1	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-2433	root of tooth	2	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-331	book spine	1	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-2429	root (arithmetic)	7	1
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-2432	root of equation	1	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-460	carrot	1	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-101	apical ancestor	1	0
Zalizniak-2024-4583-2430	root (of a plant)	Zalizniak-2024-4583-2431	root (of a word)	4	3
Zalizniak-2024-4583-2434	root vegetable	Zalizniak-2024-4583-327	Boletus edulis	1	0
Zalizniak-2024-4583-2435	rope, cord	Zalizniak-2024-4583-2701	snake	0	2
Zalizniak-2024-4583-2435	rope, cord	Zalizniak-2024-4583-4340	unit of length	2	0
Zalizniak-2024-4583-2435	rope, cord	Zalizniak-2024-4583-479	cause, reason	1	0
Zalizniak-2024-4583-2435	rope, cord	Zalizniak-2024-4583-864	duty, responsibility	2	0
Zalizniak-2024-4583-2435	rope, cord	Zalizniak-2024-4583-2778	split (gymnastics)	1	0
Zalizniak-2024-4583-2435	rope, cord	Zalizniak-2024-4583-351	braid (of hair)	1	0
Zalizniak-2024-4583-2436	rose	Zalizniak-2024-4583-935	erysipelas	1	0
Zalizniak-2024-4583-2436	rose	Zalizniak-2024-4583-2438	rose chafer	1	2
Zalizniak-2024-4583-2437	rose apple (Syzygium)	Zalizniak-2024-4583-1279	guava	0	1
Zalizniak-2024-4583-2439	rotten	Zalizniak-2024-4583-1629	lazy	1	0
Zalizniak-2024-4583-2439	rotten	Zalizniak-2024-4583-4349	unreliable	1	0
Zalizniak-2024-4583-2440	rough wool	Zalizniak-2024-4583-2448	rude, impolite	1	0
Zalizniak-2024-4583-2441	rough, uneven	Zalizniak-2024-4583-2448	rude, impolite	5	0
Zalizniak-2024-4583-2441	rough, uneven	Zalizniak-2024-4583-105	approximately	1	0
Zalizniak-2024-4583-2441	rough, uneven	Zalizniak-2024-4583-2740	sour	1	0
Zalizniak-2024-4583-2442	round (adj.)	Zalizniak-2024-4583-928	entire	0	1
Zalizniak-2024-4583-2442	round (adj.)	Zalizniak-2024-4583-757	dear, darling	1	0
Zalizniak-2024-4583-2444	rowan	Zalizniak-2024-4583-1051	fieldfare	1	1
Zalizniak-2024-4583-2445	rubber	Zalizniak-2024-4583-640	condom	1	0
Zalizniak-2024-4583-2448	rude, impolite	Zalizniak-2024-4583-420	buttock	1	0
Zalizniak-2024-4583-2449	ruff	Zalizniak-2024-4583-2451	ruff (fish)	1	0
Zalizniak-2024-4583-2449	ruff	Zalizniak-2024-4583-2450	ruff (bird)	1	0
Zalizniak-2024-4583-2454	runner	Zalizniak-2024-4583-2626	shuttle (weaving instrument)	1	0
Zalizniak-2024-4583-2454	runner	Zalizniak-2024-4583-1843	millstone	1	0
Zalizniak-2024-4583-2454	runner	Zalizniak-2024-4583-285	bishop (chess)	2	0
Zalizniak-2024-4583-2455	rural	Zalizniak-2024-4583-4406	vulgar	4	0
Zalizniak-2024-4583-2457	Russian	Zalizniak-2024-4583-235	bedbug (Cimex lectularius)	0	1
Zalizniak-2024-4583-2459	rust (n.)	Zalizniak-2024-4583-2460	rust (plant disease)	2	0
Zalizniak-2024-4583-2461	rusty	Zalizniak-2024-4583-176	bad	1	0
Zalizniak-2024-4583-2462	rut	Zalizniak-2024-4583-2038	October	1	2
Zalizniak-2024-4583-2463	rye	Zalizniak-2024-4583-664	cornflower (Centaurea)	0	2
Zalizniak-2024-4583-2463	rye	Zalizniak-2024-4583-660	corn crake	0	1
Zalizniak-2024-4583-2468	sturgeon	Zalizniak-2024-4583-2561	September	0	1
Zalizniak-2024-4583-2469	swimming bird	Zalizniak-2024-4583-2604	ship, vessel	1	0
Zalizniak-2024-4583-2470	sabbath	Zalizniak-2024-4583-2510	Saturday	0	1
Zalizniak-2024-4583-2470	sabbath	Zalizniak-2024-4583-1805	meeting of witches	1	2
Zalizniak-2024-4583-2471	sable	Zalizniak-2024-4583-2086	otter (Lutra lutra)	0	2
Zalizniak-2024-4583-2473	sack, bag	Zalizniak-2024-4583-2533	scrotum	1	1
Zalizniak-2024-4583-2473	sack, bag	Zalizniak-2024-4583-578	clumsy	1	0
Zalizniak-2024-4583-2473	sack, bag	Zalizniak-2024-4583-1333	head	1	0
Zalizniak-2024-4583-2473	sack, bag	Zalizniak-2024-4583-3365	to discharge, dismiss	0	1
Zalizniak-2024-4583-2474	sacred, holy	Zalizniak-2024-4583-2476	sacrum (bone)	1	1
Zalizniak-2024-4583-2474	sacred, holy	Zalizniak-2024-4583-1391	holiday	0	1
Zalizniak-2024-4583-2474	sacred, holy	Zalizniak-2024-4583-2900	Sunday	0	5
Zalizniak-2024-4583-2474	sacred, holy	Zalizniak-2024-4583-2510	Saturday	0	1
Zalizniak-2024-4583-2474	sacred, holy	Zalizniak-2024-4583-2561	September	0	1
Zalizniak-2024-4583-2475	sacrifice	Zalizniak-2024-4583-2013	November	0	1
Zalizniak-2024-4583-2478	saddle	Zalizniak-2024-4583-2479	saddleback	0	1
Zalizniak-2024-4583-2478	saddle	Zalizniak-2024-4583-4476	whore	1	0
Zalizniak-2024-4583-2480	sadness	Zalizniak-2024-4583-1720	love	1	0
Zalizniak-2024-4583-2480	sadness	Zalizniak-2024-4583-4493	will (legal document)	1	0
Zalizniak-2024-4583-2482	saffron	Zalizniak-2024-4583-4544	yellow	0	1
Zalizniak-2024-4583-2483	Sagittarius	Zalizniak-2024-4583-761	December	1	1
Zalizniak-2024-4583-2485	sail (n.)	Zalizniak-2024-4583-3945	to sail	0	3
Zalizniak-2024-4583-2485	sail (n.)	Zalizniak-2024-4583-146	auricle	0	1
Zalizniak-2024-4583-2487	saint	Zalizniak-2024-4583-782	devil, satan	1	1
Zalizniak-2024-4583-2488	Saint Demetrius	Zalizniak-2024-4583-2038	October	1	0
Zalizniak-2024-4583-2490	Saint Nicholas	Zalizniak-2024-4583-761	December	0	1
Zalizniak-2024-4583-2492	salad	Zalizniak-2024-4583-1659	lettuce	4	0
Zalizniak-2024-4583-2494	salsify	Zalizniak-2024-4583-1422	horseradish	0	1
Zalizniak-2024-4583-2495	salt	Zalizniak-2024-4583-2535	sea	2	1
Zalizniak-2024-4583-2495	salt	Zalizniak-2024-4583-1240	good	1	0
Zalizniak-2024-4583-2495	salt	Zalizniak-2024-4583-1218	glasswort	0	1
Zalizniak-2024-4583-2495	salt	Zalizniak-2024-4583-2892	sugar	0	4
Zalizniak-2024-4583-2496	salty	Zalizniak-2024-4583-2740	sour	1	0
Zalizniak-2024-4583-2497	Samhain	Zalizniak-2024-4583-2013	November	1	0
Zalizniak-2024-4583-2498	Samsara	Zalizniak-2024-4583-4482	wife	1	0
Zalizniak-2024-4583-2499	sand	Zalizniak-2024-4583-1762	many, much	0	1
Zalizniak-2024-4583-2499	sand	Zalizniak-2024-4583-2892	sugar	1	1
Zalizniak-2024-4583-2500	sap (of a plant)	Zalizniak-2024-4583-1767	March	0	1
Zalizniak-2024-4583-2500	sap (of a plant)	Zalizniak-2024-4583-107	April	0	2
Zalizniak-2024-4583-2504	sated with food	Zalizniak-2024-4583-2407	rich	1	0
Zalizniak-2024-4583-2504	sated with food	Zalizniak-2024-4583-1519	insolent	2	0
Zalizniak-2024-4583-2504	sated with food	Zalizniak-2024-4583-2909	sure, confident	1	0
Zalizniak-2024-4583-2504	sated with food	Zalizniak-2024-4583-848	drunk	1	0
Zalizniak-2024-4583-2504	sated with food	Zalizniak-2024-4583-2448	rude, impolite	1	0
Zalizniak-2024-4583-2504	sated with food	Zalizniak-2024-4583-3109	to be fed up with	1	1
Zalizniak-2024-4583-2506	sati (Hindu practice)	Zalizniak-2024-4583-4482	wife	1	0
Zalizniak-2024-4583-2507	satintails (Imperata)	Zalizniak-2024-4583-4522	wood small-reed	0	1
Zalizniak-2024-4583-2510	Saturday	Zalizniak-2024-4583-4450	week	1	0
Zalizniak-2024-4583-2511	Saturn	Zalizniak-2024-4583-2510	Saturday	2	3
Zalizniak-2024-4583-2513	saw	Zalizniak-2024-4583-1909	mountain ridge, edge	1	0
Zalizniak-2024-4583-2513	saw	Zalizniak-2024-4583-1759	manner, way	1	0
Zalizniak-2024-4583-2515	scale insect	Zalizniak-2024-4583-1571	June	1	1
Zalizniak-2024-4583-2516	scale, squama	Zalizniak-2024-4583-123	artichoke	1	0
Zalizniak-2024-4583-2517	scales,  weighing machine	Zalizniak-2024-4583-2999	testicle	1	0
Zalizniak-2024-4583-2519	scanty, not numerous	Zalizniak-2024-4583-2877	stupid	1	0
Zalizniak-2024-4583-2526	scissors	Zalizniak-2024-4583-558	claw (of a crustacean)	2	1
Zalizniak-2024-4583-2526	scissors	Zalizniak-2024-4583-705	crossbill (Loxia)	1	0
Zalizniak-2024-4583-2527	scorpion	Zalizniak-2024-4583-1974	nettle (Urtica)	0	1
Zalizniak-2024-4583-2527	scorpion	Zalizniak-2024-4583-1873	mole cricket (Gryllotalpa)	0	1
Zalizniak-2024-4583-2528	Scorpius	Zalizniak-2024-4583-2013	November	2	1
Zalizniak-2024-4583-2531	screen, cover	Zalizniak-2024-4583-173	backdrop (visual)	1	0
Zalizniak-2024-4583-2532	screw, screw-bolt	Zalizniak-2024-4583-1564	joint, articulation	1	0
Zalizniak-2024-4583-2535	sea	Zalizniak-2024-4583-1605	lake	0	1
Zalizniak-2024-4583-2535	sea	Zalizniak-2024-4583-3945	to sail	0	3
Zalizniak-2024-4583-2535	sea	Zalizniak-2024-4583-581	coast	1	0
Zalizniak-2024-4583-2535	sea	Zalizniak-2024-4583-1762	many, much	4	0
Zalizniak-2024-4583-2535	sea	Zalizniak-2024-4583-4454	West	1	0
Zalizniak-2024-4583-2535	sea	Zalizniak-2024-4583-2082	osprey (Pandion haliaёtus)	0	1
Zalizniak-2024-4583-2535	sea	Zalizniak-2024-4583-1286	guinea pig (Cavia porcellus)	0	1
Zalizniak-2024-4583-2539	seal, stamp	Zalizniak-2024-4583-2637	side of a coin	1	0
Zalizniak-2024-4583-2541	seasonal flooding	Zalizniak-2024-4583-107	April	0	1
Zalizniak-2024-4583-2542	seat, chair	Zalizniak-2024-4583-334	boss	1	0
Zalizniak-2024-4583-2542	seat, chair	Zalizniak-2024-4583-373	bridge (of musical imstrument)	1	0
Zalizniak-2024-4583-2544	second (num.)	Zalizniak-2024-4583-2543	second (measure of time)	1	2
Zalizniak-2024-4583-2544	second (num.)	Zalizniak-2024-4583-1496	index finger	0	1
Zalizniak-2024-4583-2544	second (num.)	Zalizniak-2024-4583-1831	middle finger	0	1
Zalizniak-2024-4583-2544	second (num.)	Zalizniak-2024-4583-4296	Tuesday	0	6
Zalizniak-2024-4583-2544	second (num.)	Zalizniak-2024-4583-1876	Monday	0	2
Zalizniak-2024-4583-2544	second (num.)	Zalizniak-2024-4583-1029	February	0	1
Zalizniak-2024-4583-2544	second (num.)	Zalizniak-2024-4583-1450	husband / wife	1	0
Zalizniak-2024-4583-2549	sediment	Zalizniak-2024-4583-1728	lumpen	1	1
Zalizniak-2024-4583-2551	self	Zalizniak-2024-4583-1749	male (animal)	0	1
Zalizniak-2024-4583-2557	sensitive, keen (of hearing)	Zalizniak-2024-4583-2031	obedient	1	0
Zalizniak-2024-4583-2562	servant	Zalizniak-2024-4583-1459	I	3	0
Zalizniak-2024-4583-2562	servant	Zalizniak-2024-4583-1542	jack (playing card)	1	0
Zalizniak-2024-4583-2564	seven	Zalizniak-2024-4583-1762	many, much	1	0
Zalizniak-2024-4583-2564	seven	Zalizniak-2024-4583-1569	July	0	3
